user_id,distinct_umid_cnt_14d,distinct_login_cnt_14d,distinct_ipisp_cnt_14d
12914709,1,18,2
400152339944,1,21,2
400266657807,1,19,1
410464455101,1,23,2
400179609399,1,14,1
400395444247,1,17,2
400235430818,1,20,2
400383171620,1,18,2
410470794478,1,25,3
400330074431,1,19,1
400283727494,1,17,1
400190544697,1,14,3
400628508671,1,21,1
410460372722,1,22,1
410424972001,1,13,2
400148751323,1,14,1
400346550240,1,14,2
400116783962,1,12,1
400165806155,1,14,2
410440797294,1,22,1
410456883431,1,19,2
400181826691,1,18,2
400379580574,1,20,2
400374828738,1,21,1
400341996850,1,21,2
410470869695,1,24,1
400237593594,1,17,2
400223307406,1,7,2
410427588518,1,17,2
400019886097,1,20,2
400344054748,1,16,1
400328730258,1,11,2
410432571146,1,18,1
400250691536,1,17,2
400354995035,1,1,1
400274745972,1,15,2
400209279807,1,16,1
400354404206,1,17,1
400035327210,1,12,1
410465337909,1,13,2
410469621659,1,15,2
410429826728,1,18,1
410438133402,1,25,1
400265070393,1,17,1
400294389817,1,17,2
400359618817,1,23,2
400150329122,1,15,1
410452452184,1,18,1
400087560427,1,15,1
400267896141,1,16,2
14845628,1,10,1
410444883770,1,5,2
410440824186,1,7,1
410472129775,1,11,3
400230870306,1,19,2
400294449335,1,19,1
400267488374,1,17,3
400058463658,1,18,1
400027616838,1,19,2
400287078292,1,23,2
400173327122,1,11,1
410478024979,1,10,1
410451855538,1,19,2
410431821185,1,17,2
400330740325,1,20,1
410480115439,1,20,2
400100859042,1,15,1
400394133710,1,14,1
400214028659,1,13,2
400264689361,1,20,1
400309155120,1,1,1
410477001021,1,17,2
400392492566,1,20,2
400241415578,1,7,2
410431245831,1,14,2
400352859019,1,22,3
410427765254,1,17,1
400252629615,1,16,1
410417223936,1,17,1
400261737266,1,5,1
410405373573,1,18,1
400012666713,1,15,2
410452302680,1,18,1
410466153939,1,22,1
410446716588,1,17,2
400320726296,1,17,1
400361547772,1,22,2
410465397008,1,28,1
410445390203,1,17,1
400395246766,1,22,2
410472948009,1,29,1
400009270606,1,18,2
410416764301,1,7,1
410425623523,1,19,2
400288113099,1,27,1
400330050122,1,17,1
400638684048,1,21,1
400243317121,1,13,1
400278546361,1,17,4
29479787,1,17,2
400195545304,1,18,1
410434107386,1,19,1
400215867738,1,11,1
400329447542,1,13,3
400140510077,1,16,1
21729923,1,23,2
400371807970,1,19,3
410426913665,1,18,1
400348602157,1,11,2
400313196436,1,22,1
400341072874,1,15,2
400144689776,1,10,1
400130373109,1,31,1
400084800405,1,14,1
400389069181,1,17,1
400253670216,1,14,1
400250553966,1,18,2
410431806369,1,16,2
400219950981,1,13,1
400246254733,1,24,3
400307016013,1,15,1
410447871652,1,19,4
410426382864,1,17,1
410433744468,1,15,1
400258920482,1,17,2
400059864599,1,22,1
400353489752,1,15,1
400151556971,1,13,1
400319844301,1,18,1
410465124816,1,13,2
400317945854,1,23,2
400285980758,1,12,1
400333524177,1,16,1
400239267425,1,20,3
400019632600,1,16,1
410429688065,1,18,1
400377885860,1,17,1
400040238775,1,15,1
400254342891,1,18,2
400217895402,1,4,1
410425263775,1,5,2
400322640284,1,24,1
410429964417,1,15,5
400362420710,1,15,1
400339692993,1,24,1
400249485587,1,16,2
400367925189,1,6,2
400397085157,1,20,1
410435043969,1,20,1
410474985836,1,16,2
410476272208,1,7,1
400131423811,1,19,1
400171005983,1,13,1
22576168,1,20,1
410427357979,1,15,2
400297740768,1,17,2
400052289413,1,23,1
410417175956,1,16,4
400205955022,1,15,2
410435268427,1,15,1
400375992699,1,23,2
400286928555,1,15,1
400379868829,1,13,1
400301481585,1,24,1
400355247788,1,20,1
400117386963,1,13,1
400192779822,1,20,1
410470197895,1,19,1
400294674390,1,21,2
400086936084,1,22,1
15550182,1,15,5
400322928433,1,21,1
410448684609,1,15,1
400308627409,1,2,1
400270755631,1,19,2
400246542894,1,17,2
400032300947,1,24,1
410449824544,1,16,3
400338333995,1,10,1
410478420010,1,14,2
400266171640,1,17,1
400265373278,1,17,2
410415930745,1,22,1
400305981828,1,14,3
410478894349,1,11,1
400156662154,1,13,1
400368528721,1,22,2
400634922719,1,16,1
400310820485,1,20,3
410459055695,1,11,2
400027902927,1,24,1
400099851845,1,16,2
400305996449,1,14,2
410458563175,1,17,1
410449185517,1,15,2
400288935882,1,18,1
400177068747,1,19,2
400630392529,1,27,1
400387290145,1,18,3
400053474921,1,15,3
400394352864,1,17,3
400045788543,1,21,1
400354629812,1,21,1
400093923748,1,22,2
400335429801,1,16,1
400300902375,1,23,1
400275588127,1,19,1
410426637841,1,21,1
400226235930,1,7,2
13749215,1,15,2
400351560180,1,18,2
400020488617,1,13,1
410421066696,1,17,3
400230132631,1,24,1
400119615176,1,11,1
400281579338,1,17,1
410470425231,1,16,2
400350147222,1,22,1
400083186317,1,14,1
410443500961,1,21,1
400272324780,1,18,3
410425929518,1,15,1
400235439757,1,19,3
410428689427,1,18,1
400335693626,1,22,1
400233033188,1,13,1
400346277632,1,20,1
400271958422,1,18,4
400327413846,1,17,2
400300161912,1,15,2
410400309553,1,20,1
400280835157,1,17,2
400291836485,1,15,1
410449566805,1,16,1
410470266016,1,14,1
400144353296,1,22,2
400291158069,1,16,1
410446155331,1,25,1
400229265552,1,18,1
400249863805,1,26,2
400175415554,1,17,1
400036908804,1,12,1
400086504605,1,20,2
400388553417,1,15,1
400328385904,1,14,1
400034799952,1,20,2
400345524877,1,21,2
400336431227,1,2,1
400176327657,1,17,1
400318950354,1,17,1
400071915237,1,19,1
400116768407,1,10,1
400369626045,1,22,2
400091145804,1,18,1
400373700437,1,24,1
400138626605,1,19,1
410457873528,1,28,2
400248993676,1,27,3
410429118620,1,20,1
400127886609,1,3,2
400096296757,1,14,1
400343289659,1,16,2
400391982635,1,23,1
12717948,1,20,1
400299429351,1,19,1
400174311985,1,17,1
400377264517,1,18,1
410444427203,1,16,1
400333860802,1,21,1
400241775512,1,17,1
400242261787,1,13,1
400267326998,1,14,1
410474220644,1,13,1
400396668623,1,16,2
400321311079,1,16,2
400395423002,1,17,1
400205592637,1,15,2
410470998822,1,17,1
410415111541,1,22,1
29834404,1,11,1
400329876929,1,19,2
400316097903,1,18,2
400221150133,1,14,1
400338687327,1,21,2
400396965721,1,19,1
400031230672,1,18,2
410427090368,1,20,1
400132569482,1,17,1
400325427115,1,23,2
400324164171,1,16,2
400242246021,1,24,3
400393776508,1,18,1
400215567373,1,24,3
400310781025,1,20,2
400237698113,1,15,3
400320054429,1,26,2
410445426255,1,17,2
400169250230,1,20,2
400322172715,1,6,1
400385655014,1,17,1
400350756551,1,22,1
410426823791,1,17,2
400202085208,1,17,3
400047978022,1,19,1
400373931470,1,18,2
410470458704,1,20,1
743746,1,29,3
400634067408,1,19,1
400167093718,1,21,2
410411409573,1,23,2
410426238603,1,4,1
400287852204,1,22,1
400195761084,1,19,1
18022588,1,15,1
400243338810,1,16,2
410437878752,1,5,2
410425587261,1,15,1
400126629853,1,24,1
20185231,1,16,2
400305945911,1,22,1
400239894807,1,13,1
400182537664,1,24,2
400119579734,1,13,2
400057494491,1,15,2
400231947493,1,18,2
400287579383,1,19,1
400271907664,1,22,2
400303725342,1,23,1
400133718504,1,21,1
400394517419,1,15,4
400234293595,1,13,2
400074675186,1,16,1
410445138233,1,16,2
400257615581,1,14,1
400254384295,1,18,2
400234506307,1,15,2
400326009279,1,12,2
400227447388,1,27,3
400171449458,1,16,1
400327914378,1,22,1
410453667897,1,20,1
400163109701,1,23,2
400202082257,1,18,1
400293162543,1,22,2
400646040868,1,22,2
400305333854,1,21,2
400114998011,1,14,2
410419335080,1,18,2
400337289879,1,17,1
400054146429,1,16,1
410475492442,1,21,1
410423436886,1,20,2
400351950951,1,16,1
25317921,1,20,1
410425386051,1,18,2
410465139010,1,20,2
400220955485,1,19,2
400016834944,1,20,4
400286700881,1,18,2
410468457840,1,22,3
400003614172,1,18,2
400013464635,1,14,1
400027450830,1,21,1
410446134919,1,20,1
400323000853,1,19,1
410445102048,1,18,1
400265166606,1,18,1
400080963450,1,14,1
400152633030,1,15,1
400254159781,1,18,1
410478090421,1,18,2
410442726304,1,23,1
1742834,1,32,2
400330038912,1,22,3
400050561085,1,19,1
410450736681,1,12,1
400324050220,1,14,1
400171269254,1,15,3
400164468201,1,12,1
400133082088,1,26,1
400227171681,1,16,2
400337430615,1,26,3
410463492769,1,18,1
400307640431,1,15,1
400130181003,1,13,2
400118013944,1,17,3
400130118591,1,17,1
400169490124,1,14,3
400120935266,1,21,2
400334379332,1,15,2
400070265947,1,17,2
400314477064,1,20,1
400325487560,1,13,3
400363938517,1,21,1
400317594256,1,16,2
410429340206,1,15,3
410425851331,1,20,2
400316496925,1,19,2
400028922042,1,16,1
400256148427,1,19,2
400344819277,1,18,2
400629585191,1,15,2
400137837178,1,19,2
400328769779,1,21,1
400303467603,1,26,1
400040445615,1,20,1
400379379278,1,12,1
400264149095,1,15,2
400305936601,1,22,2
400137081611,1,16,1
400008298257,1,10,2
400122360389,1,17,1
400294401299,1,15,2
410404224960,1,19,2
410448867638,1,19,1
410404965574,1,17,1
400015206690,1,14,2
410478411151,1,20,2
400396464779,1,18,1
400378191705,1,2,1
400351701181,1,12,1
400247214841,1,13,3
410446458993,1,24,2
410424474412,1,19,1
410423565731,1,12,1
400079352786,1,29,1
400306953224,1,20,1
400107969037,1,16,1
400359951734,1,14,2
400300785881,1,17,2
400077099085,1,14,2
410460273482,1,16,1
400119717593,1,18,2
400216308970,1,11,1
400258980305,1,18,2
400130691538,1,15,1
400392834388,1,19,1
400329387467,1,17,1
400043178844,1,19,2
400191066292,1,10,1
400157598687,1,15,1
400132425969,1,15,1
410452503522,1,20,1
400158204109,1,22,2
400362828850,1,14,1
400309962318,1,25,2
400089897077,1,18,1
410435979799,1,18,1
400336335090,1,17,1
400367877929,1,18,2
400244352048,1,18,1
400370142576,1,18,2
400299648727,1,21,1
410417082550,1,20,1
400281576325,1,4,1
1685391,1,13,1
400334328662,1,18,2
400232958467,1,11,2
400046715773,1,16,2
400156641976,1,17,2
410471730089,1,20,1
400113642574,1,13,1
400212915444,1,14,3
400111410556,1,22,1
400627992698,1,13,3
400286796197,1,16,1
400219908319,1,26,1
410456130100,1,13,1
410401239271,1,20,1
410426811314,1,20,1
400038465639,1,24,1
400097007566,1,23,2
400246128790,1,15,1
400628403054,1,24,1
400305987236,1,20,1
400258851091,1,20,1
400018536733,1,15,2
400334664792,1,17,2
400362297143,1,19,1
400106625332,1,17,1
410407113633,1,17,2
410475528944,1,14,3
400030976523,1,21,2
400282311702,1,20,1
410461677567,1,20,2
16182936,1,20,1
410405112245,1,24,1
400284630802,1,21,1
410441046539,1,17,3
410436969271,1,12,1
400240875768,1,18,2
400126491861,1,22,2
400180497544,1,8,1
400090581659,1,9,2
400213539471,1,25,1
410479062975,1,17,1
400323450108,1,18,3
400236051846,1,20,1
410433840295,1,20,1
400134816966,1,21,2
400095318030,1,9,1
410427567207,1,17,1
410467881405,1,5,2
400041351992,1,20,1
400299738242,1,19,2
410456445348,1,15,1
410479689378,1,17,3
400281756284,1,20,1
400265268270,1,20,2
410435967209,1,13,1
400244508851,1,18,3
410459895398,1,19,1
410421576436,1,15,1
400264395229,1,17,1
400142748814,1,21,1
400389411581,1,21,1
400388133432,1,23,1
400244799886,1,3,1
17901499,1,18,1
400157202992,1,15,3
400397523303,1,16,2
400372497472,1,19,1
410427849048,1,14,1
400135953634,1,19,1
400213029436,1,20,1
400203663021,1,21,1
400385781726,1,15,1
400196316467,1,15,2
410477967609,1,21,2
400260318843,1,17,1
400182780478,1,17,2
400232928281,1,13,1
400161552712,1,17,2
400298859280,1,19,1
400219527051,1,23,1
400253463993,1,13,1
400387359151,1,16,2
400257570291,1,18,1
400358340459,1,18,1
400001540194,1,18,1
400060767250,1,15,2
400328532280,1,17,1
400356870742,1,17,1
3303467,1,18,1
400116228885,1,4,2
13913684,1,19,1
400389489984,1,18,1
400172349893,1,14,1
400117164190,1,24,1
410445117457,1,12,2
400367583161,1,16,2
400637169530,1,23,3
400634148744,1,15,2
400330596729,1,16,1
400364052022,1,21,2
410432430196,1,21,3
410431086640,1,16,4
400270161288,1,20,1
410427306315,1,14,1
400177800072,1,15,2
400353492340,1,16,1
400320918766,1,22,1
400239612602,1,20,1
400239624348,1,17,1
23010428,1,15,1
410474529246,1,19,1
410475378836,1,15,2
400192272903,1,23,2
410455302825,1,20,3
400079184752,1,23,2
410441040771,1,21,1
400232835594,1,21,1
400265847853,1,18,2
410451756056,1,18,4
410425434165,1,28,1
410437557413,1,22,2
400267638262,1,22,1
400147602322,1,16,4
400396008849,1,18,2
400215270786,1,18,2
400383333572,1,14,3
410461926726,1,19,1
400297977492,1,14,2
400279440128,1,19,2
410437212980,1,16,1
410453793005,1,19,1
400283652104,1,25,1
400242978244,1,16,2
410419350914,1,22,3
400167567321,1,14,1
410417343283,1,18,1
7022449,1,10,2
400107003910,1,10,1
400225323905,1,22,2
400228092947,1,16,2
400275819176,1,24,2
400237716291,1,19,2
20847813,1,26,2
400019840361,1,15,1
410467632116,1,18,2
410476698130,1,18,1
400331994057,1,24,1
400236459422,1,19,1
400134915680,1,21,2
400187760667,1,15,2
400378353685,1,16,1
410444829956,1,15,1
400392063875,1,22,2
400311297637,1,11,1
400320459808,1,19,1
400324542644,1,16,1
400061256800,1,15,1
410421984404,1,2,2
400228953444,1,10,1
400351098121,1,15,1
400104504934,1,18,2
400287447066,1,20,1
400370334342,1,23,1
410445537021,1,24,2
410472795125,1,20,1
400175424064,1,21,2
400072980183,1,12,1
410444340225,1,20,1
400313415741,1,19,1
400190652622,1,6,2
410398755140,1,15,1
31167753,1,19,2
410403159353,1,17,2
410466549577,1,12,2
400269642579,1,16,1
410420655860,1,20,1
400028244440,1,19,3
400316712004,1,17,2
400627800801,1,23,1
410427588194,1,23,2
400150686851,1,17,1
400014386232,1,15,1
400384215051,1,18,1
400274571415,1,19,2
410443353222,1,18,2
400259634736,1,20,2
400628880447,1,19,1
400155870534,1,17,1
410471928857,1,20,2
400208571202,1,19,3
400386285243,1,22,2
400252068721,1,10,2
400261668283,1,18,2
400185732691,1,19,1
410444493211,1,24,1
410419695153,1,27,1
400355466771,1,19,1
400347717139,1,18,2
400361598069,1,21,1
410462949845,1,19,1
400303272978,1,17,2
410463327280,1,12,1
400251858020,1,13,2
410399481467,1,10,1
400331112538,1,18,1
400261929304,1,16,1
400163163994,1,15,2
410427354707,1,19,1
400300416363,1,18,1
400215921721,1,14,1
410468880062,1,11,1
400212936098,1,13,1
410408697458,1,14,2
400255578505,1,26,2
400353021326,1,17,1
410479839469,1,18,3
400228023646,1,23,3
400046130739,1,18,2
400241601122,1,14,1
410461863872,1,14,2
400338726197,1,20,2
400106922380,1,16,1
400263417712,1,16,2
400168572359,1,12,1
400297281191,1,16,1
400153134085,1,10,2
410409636557,1,17,1
400219167524,1,21,1
400293753760,1,26,2
400048308621,1,16,1
400343634033,1,22,2
400038516154,1,17,2
400174092312,1,11,1
400369941348,1,28,1
400324671943,1,13,2
400239765202,1,20,4
400632870431,1,18,1
400317393223,1,6,2
400149492756,1,1,1
400325841942,1,21,1
410410812100,1,20,2
400125906258,1,23,1
400255026237,1,16,1
400359198379,1,18,2
400237473486,1,24,3
410465163241,1,19,3
400078554067,1,24,1
400248030899,1,22,1
410467050177,1,19,2
400218102271,1,17,2
400266432312,1,21,2
400365516690,1,21,2
400240638229,1,24,2
400324746205,1,16,3
400245777300,1,16,1
400309749301,1,17,1
400331139675,1,15,1
400354719302,1,14,2
400267584842,1,18,1
410477808498,1,17,3
400298463439,1,13,1
400136595254,1,16,1
400149117020,1,15,1
410441340318,1,16,1
410465130222,1,19,3
400304451722,1,19,2
400132590239,1,13,1
400630788181,1,16,2
400306518065,1,22,2
410420544500,1,15,2
400288443153,1,16,1
400058466160,1,21,3
400368492716,1,19,1
400034961418,1,18,2
400040550040,1,20,1
400219215096,1,17,2
400146825527,1,18,1
400351251647,1,19,1
400394001145,1,15,1
400169874311,1,16,1
400193007383,1,17,1
400287330529,1,20,1
410443962960,1,20,1
400071585214,1,20,1
400291863671,1,21,2
400368387644,1,15,2
400150758751,1,14,1
400286043274,1,15,2
400325913677,1,20,2
410406417224,1,14,2
410425323838,1,14,3
400279242763,1,15,2
400353960400,1,19,1
400363719429,1,34,3
400074486550,1,21,1
410461749382,1,13,1
400069674487,1,20,1
400139232902,1,14,1
400333140296,1,11,1
400104309221,1,17,1
400132722066,1,18,2
400374354622,1,22,2
400142319949,1,18,1
410432967808,1,20,1
400089264386,1,23,1
410464683983,1,15,1
410467953184,1,4,2
400027664790,1,20,1
400350513225,1,22,1
400636827759,1,18,2
410441010948,1,15,2
410436477882,1,24,2
410439903862,1,19,1
410461404795,1,16,1
400307130757,1,18,1
400293633761,1,13,1
400033176976,1,4,1
400192653663,1,22,1
400289424270,1,21,1
410424087088,1,25,3
410458185356,1,18,1
400135398038,1,13,1
400277679161,1,18,2
400299195889,1,16,1
400241073760,1,20,1
400282083205,1,20,3
400287009364,1,16,1
410436279567,1,19,1
400238232503,1,19,1
400300488578,1,18,1
400391838407,1,25,2
400163973931,1,18,1
400133946983,1,14,4
400333026822,1,17,2
400146819318,1,11,1
400088610425,1,26,4
400109553005,1,15,1
400156206217,1,19,2
400638567165,1,16,3
400376871642,1,16,2
400336893021,1,17,1
410471559092,1,20,1
400629318616,1,20,2
400064814997,1,13,1
21459207,1,19,1
410469804840,1,21,3
400166430889,1,13,1
400194375665,1,20,2
400374018284,1,18,1
410420226162,1,17,2
410413398041,1,17,1
400330596119,1,19,1
400231863110,1,21,2
400258971126,1,24,2
400316088636,1,23,1
400201896890,1,19,1
400297266764,1,19,2
400300263534,1,11,1
400231413776,1,4,1
400098822605,1,16,2
400300104420,1,8,1
410425119096,1,16,2
400304580767,1,19,1
400632834059,1,22,1
400285755622,1,23,2
410428209727,1,16,2
400112160548,1,13,2
400631382020,1,19,2
400248393140,1,22,1
400632579653,1,21,1
400210191668,1,20,2
400160544733,1,12,1
400250742186,1,18,1
400265961975,1,14,1
400063620366,1,15,2
400348674301,1,33,2
410442591975,1,14,1
400241244556,1,27,1
400139241205,1,30,2
400640034076,1,23,2
400308402678,1,19,3
410422977310,1,19,1
400188513895,1,13,2
410417409233,1,13,2
410470065112,1,20,2
400259412776,1,20,1
400364772593,1,9,1
400219884593,1,18,3
410408016733,1,14,3
400198779355,1,12,1
400336158424,1,21,2
410456688461,1,14,1
410438100133,1,21,2
400639017168,1,19,1
400232835053,1,19,2
400264311109,1,26,1
400308096306,1,2,2
400130610567,1,13,2
400260714486,1,18,1
400332069036,1,17,1
400338780142,1,12,2
410457960862,1,21,2
400148643463,1,22,1
400342482685,1,17,2
400220172011,1,15,2
410469069851,1,24,1
400082058212,1,28,2
400345176181,1,14,1
400208796376,1,18,1
400198374542,1,22,2
410460660513,1,13,1
400319685983,1,18,1
410479566081,1,15,3
410408295498,1,12,1
400396755851,1,21,1
400369644390,1,18,1
400196532255,1,23,1
400046262986,1,19,3
410460834595,1,23,3
400264626103,1,14,1
410474640376,1,12,1
410446713520,1,21,1
410433324938,1,20,2
400381215785,1,22,1
400250583039,1,15,1
400105917141,1,11,1
410411958312,1,13,2
400342662254,1,5,1
400110651506,1,20,4
400356735157,1,13,1
410475279646,1,21,2
400039344849,1,18,2
410449791009,1,21,2
400641801288,1,16,1
410437506107,1,22,1
410466879049,1,14,1
400298175979,1,28,1
410425551724,1,20,1
400183188618,1,16,1
410434803115,1,5,1
410415963578,1,19,1
400332732982,1,10,1
400137024099,1,15,1
400098159672,1,16,1
400125918547,1,22,1
400330149097,1,12,2
400326594019,1,20,1
410427624935,1,23,2
400143651141,1,19,1
400325757441,1,16,1
410466207768,1,2,1
400394995000,1,18,1
30592123,1,19,2
400344306679,1,19,1
410414058952,1,16,2
400244754964,1,23,2
400174158276,1,12,2
400303647393,1,23,1
400322886938,1,19,2
400332216451,1,18,2
400051167783,1,19,2
400385274489,1,13,1
400258563609,1,17,1
400044762723,1,22,1
410459103440,1,14,3
410459055689,1,13,1
400027288783,1,45,3
400350858526,1,20,1
400216011469,1,15,1
400142127724,1,16,1
400374765967,1,11,1
410421300390,1,12,2
410457030671,1,13,1
400628682067,1,18,2
400032084978,1,16,2
410447037417,1,9,1
400231128229,1,20,1
400261155226,1,24,1
400050402362,1,17,1
400055928237,1,18,3
410460990937,1,16,1
410442957917,1,15,1
400385172419,1,17,2
410451954130,1,17,2
400133001309,1,18,1
410402016829,1,25,2
400286907215,1,19,1
400353084250,1,14,1
400313793583,1,18,4
400199277035,1,19,1
400320540250,1,20,2
410407299352,1,20,1
400185069605,1,19,1
400203738470,1,24,1
400369638537,1,13,3
410417655921,1,23,1
400161483036,1,15,1
400298952206,1,22,1
400281039095,1,30,1
410434662942,1,25,1
410427219947,1,17,1
400188414301,1,33,1
410456268701,1,22,1
400312194035,1,16,1
400239534367,1,21,2
410419332762,1,16,1
400216437974,1,14,1
410466273707,1,14,1
400064181472,1,19,4
410431764215,1,19,4
400233711741,1,18,1
400159515288,1,12,1
400318902699,1,8,1
400313697355,1,21,1
400394472160,1,14,1
410462445526,1,25,1
400125924043,1,30,2
400303818267,1,23,2
400297128365,1,20,1
400190889660,1,16,1
400235310507,1,23,1
400304115308,1,19,2
400286853345,1,20,1
400026846078,1,24,1
410409648581,1,21,2
410407380168,1,19,1
410446749552,1,21,1
400128819969,1,19,1
400088754412,1,20,1
400345257039,1,24,2
410406861300,1,19,2
410403954617,1,23,1
400351626925,1,16,1
410408322354,1,21,1
400114401952,1,19,1
400156947207,1,17,1
400354044101,1,16,3
400228014195,1,2,1
400366590117,1,17,1
410478624450,1,18,1
410407212477,1,7,1
